APOGEE_ID,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,MG_FE,MG_FE_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,AL_FE,AL_FE_ERR,CA_FE,CA_FE_ERR,O_FE,O_FE_ERR,CE_FE,CE_FE_ERR,ND_FE,ND_FE_ERR,logAge,logAgeErr,age,KIC_ID,SNR,EVO_STATE
2M08504112+1552480,4744.626,1.994,2.622,0.004,-0.099,0.001,-0.024999999,0.0017320508,-0.048,0.0017320508,0.222,0.00244949,0.22999999,0.0014142137,0.018,0.0017320508,-0.043000005,0.0017320508,-0.0029999986,0.0014142137,0.023999996,0.0014142137,0.7082939078012763,0.06376291597194426,5.108505999999999,,429.52957,2.0
2M05000776+2219593,4883.879,8.871,2.659,0.016,-0.165,0.002,0.05200001,0.0061644143,-0.023999989,0.0061644143,0.20400001,0.0067082043,0.23200001,0.0028284274,0.04900001,0.0061644143,0.031000003,0.0061644143,-0.030999988,0.0028284274,-0.11999999,0.0028284274,0.4411192549071337,0.08618351773633147,2.761336,,120.077446,2.0
2M13470601-1114313,4662.495,2.69,2.66,0.005,0.016,0.001,0.0029999986,0.00244949,0.081,0.00244949,0.063999996,0.003,0.083,0.0014142137,-0.057000004,0.00244949,0.003999999,0.00244949,-0.252,0.0014142137,0.309,0.0014142137,1.2549142816050378,0.04115534687722186,17.985159,,258.94086,2.0
2M22184840-0431434,4833.448,6.759,2.464,0.015,-0.935,0.002,0.472,0.0053851646,0.296,0.008306623,0.13200003,0.011874342,0.887,0.0022360682,0.37300003,0.0053851646,0.705,0.0053851646,0.63699996,0.0022360682,-0.516,0.0028284274,0.6534766774837872,0.07709812178004616,4.502738,,193.74721,2.0
2M08291512+2201214,4583.216,0.578,2.66,0.001,0.147,0.001,-0.029,,0.066,,0.26599997,,,,-0.019999996,,-0.019999996,,-0.219,0.0014142137,0.24800001,0.0014142137,0.6898556015357317,0.06531434522990365,4.89616,,918.1126,2.0
2M12045181-0611567,4882.081,1.868,2.875,0.003,-0.284,0.001,0.009000003,0.00244949,-0.097,0.0033166248,0.215,0.0033166248,0.27,0.0014142137,0.04100001,0.00244949,0.119,0.00244949,0.06400001,0.0014142137,0.17300001,0.0014142137,0.16382513521221403,0.10092126525838614,1.458227,,640.2536,2.0
2M16591205-2836140,4723.998,5.634,2.722,0.01,0.038,0.002,0.0020000003,0.0037416574,0.001000002,0.0037416574,0.221,0.0041231057,0.22899999,0.0022360682,0.013,0.0037416574,0.014000002,0.0037416574,-0.067999996,0.0028284274,-0.031,0.0028284274,0.39338582713955883,0.11668885808275475,2.473921,,140.22356,2.0
2M03574398+2418464,4513.203,1.49,2.477,0.003,0.059,0.001,0.0020000003,0.0017320508,0.076000005,0.0017320508,0.26999998,0.0017320508,0.099999994,0.0014142137,-0.055,,-0.022,0.0017320508,0.28899997,0.0014142137,0.26700002,0.0014142137,1.123321543621307,0.13311080609312445,13.283776,,337.78616,2.0
2M05031926+2244128,5063.271,3.978,2.943,0.005,-0.035,0.001,-0.065,0.003,-0.351,0.003,0.451,0.003,0.129,0.0014142137,0.069000006,0.003,-0.09300001,0.003,0.291,0.0014142137,0.067,0.0014142137,-0.2571508022805447,0.12055256330523761,0.553158,,349.19714,2.0
2M08114513+1958069,4855.993,3.179,2.649,0.006,-0.274,0.001,0.017999977,0.003,-0.065,0.003,0.20299998,0.003,0.257,0.0014142137,0.05399999,0.003,0.037999988,0.003,-0.051,0.0014142137,-0.038000017,0.0014142137,0.384398400629149,0.1337333427944533,2.423251,,336.5143,2.0
2M04033247+1644520,4978.818,8.273,2.426,0.015,-0.698,0.002,0.18200004,0.0053851646,0.030000031,0.007483315,0.208,0.008306623,0.377,0.0028284274,0.13499999,0.0053851646,0.24900001,0.0053851646,-0.171,0.0028284274,0.17800003,0.0028284274,1.1258144222991422,0.09732303977938554,13.360245,,196.45026,2.0
2M04243852+1757006,4911.862,4.762,2.601,0.009,-0.39,0.001,0.075999975,0.003,-0.055000007,0.0037416576,0.20899999,0.0037416576,0.287,0.0014142137,0.06699997,0.003,0.07799998,0.003,0.013999999,0.0014142137,0.082999974,0.0014142137,0.7892646761680072,0.13255818326579477,6.155519,,257.2761,2.0
2M03565093+1430049,5019.709,2.626,3.052,0.004,-0.153,0.001,0.013999999,0.00244949,-0.139,0.00244949,0.34600002,0.00244949,0.164,0.0014142137,0.038999997,0.00244949,0.044,0.00244949,-0.042999998,0.0014142137,0.065,0.0014142137,-0.22534729284230975,0.03935412029135265,0.595186,,496.0178,2.0
2M03351810+2344573,4800.024,3.302,2.363,0.007,-0.432,0.001,0.056000024,0.003,-0.17700002,0.003,0.335,0.0037416576,0.264,0.0014142137,0.042000026,0.003,0.134,0.003,-0.06799999,0.0014142137,0.049000025,0.0014142137,-0.002470767573300473,0.14512501885048656,0.994327,,350.95856,2.0
2M16161134-2515519,4770.436,5.292,2.504,0.011,-0.23,0.001,0.038000003,0.0037416576,-0.03199999,0.0037416576,0.151,0.0037416576,0.26500002,0.0014142137,0.022,0.0037416576,0.111,0.0037416576,0.059,0.0014142137,0.08600001,0.0014142137,0.44771295318031135,0.1325715979527278,2.80358,,174.69373,2.0
2M13535023-1127382,4496.991,1.524,2.523,0.005,-0.311,0.001,0.23599999,0.0017320508,0.092999995,0.0017320508,0.12099999,0.00244949,0.41599998,0.0014142137,0.12599999,0.0017320508,0.182,0.0017320508,-0.241,0.0014142137,-0.043000013,0.0014142137,1.1933546021561685,0.08838685085982183,15.608264000000002,,322.25372,2.0
2M18491794-2549598,4518.009,2.905,2.587,0.006,0.206,0.001,-0.010000005,0.00244949,0.048000008,0.00244949,0.253,0.00244949,0.11899999,0.0014142137,-0.054000005,0.00244949,-0.068,0.00244949,-0.226,0.0014142137,0.592,0.0014142137,0.8407602440059245,0.08431735382598275,6.930431,,164.52797,2.0
2M08272484+1117470,4725.838,2.664,2.617,0.005,-0.156,0.001,0.002000004,0.00244949,-0.023000002,0.00244949,0.198,0.003,0.202,0.0014142137,0.036000006,0.00244949,0.034,0.00244949,-0.060000002,0.0014142137,0.176,0.0014142137,0.7521123958561134,0.07226260957304087,5.650832,,324.59103,2.0
2M04574880+2205410,4769.927,1.167,2.591,0.002,-0.202,0.001,-0.00999999,0.0017320508,-0.09199999,0.00244949,0.172,0.00244949,0.20300001,0.0014142137,0.061000004,0.0017320508,0.00500001,0.0017320508,0.03500001,0.0014142137,-0.325,0.0014142137,0.5463352136487156,0.14014472576511858,3.5183190000000004,,770.7997,2.0
2M08543804+2453168,4734.925,1.47,2.694,0.003,0.007,0.001,-0.019000001,0.0017320508,-0.094,0.0017320508,0.371,0.0017320508,0.122999996,0.0014142137,-0.018,0.0017320508,0.0,0.0017320508,-0.094,0.0014142137,0.137,0.0014142137,0.8226270508472133,0.09579152226275159,6.6470210000000005,,565.33136,2.0
2M22223223-0437155,4768.218,0.917,2.468,0.002,-0.27,0.001,-0.021999985,0.00244949,-0.17199999,0.00244949,0.20400001,0.00244949,0.257,0.0014142137,0.050000012,0.00244949,-0.0009999871,0.00244949,0.030000016,0.0014142137,0.10200001,0.0014142137,0.8075313751092501,0.09329792770600177,6.419946,,1080.1085,2.0
2M03580018+2528415,4987.494,3.181,2.924,0.005,-0.153,0.001,-0.029,0.00244949,0.15699999,0.00244949,0.334,0.00244949,,,0.037,0.00244949,-0.019999996,0.00244949,0.83,0.0014142137,-0.096,0.0014142137,-0.07929504611034278,0.08783084150408307,0.8331149999999999,,364.76752,2.0
2M13401980-1448105,4554.847,3.907,2.535,0.013,-0.639,0.002,0.338,0.0053851646,0.09499997,0.006,0.06300002,0.007483315,0.427,0.0028284274,0.22799999,0.0053851646,0.335,0.0053851646,-0.148,0.0028284274,0.151,0.0028284274,1.2291259890479882,0.06728409892952246,16.948294,,151.12488,2.0
2M09165020+2201004,4947.774,6.1,2.5,0.011,-0.618,0.002,0.18299997,0.0046904157,0.052999973,0.0061644143,0.116999984,0.0061644143,,,0.058999956,0.0046904157,0.37999997,0.0046904157,-0.263,0.0028284274,0.047999978,0.0028284274,0.9221362963623843,0.0923636035263489,8.358653,,225.99866,2.0
2M04095999+1236392,4377.436,0.51,2.358,0.002,-0.338,0.001,0.207,0.0017320508,0.089,0.0017320508,0.104,0.00244949,0.393,0.0014142137,0.111,0.0017320508,0.195,0.0017320508,-0.088,0.0014142137,0.21,0.0014142137,1.1228323026477882,0.13049706666616534,13.268820000000002,,732.7774,2.0
2M13164300-1226249,4608.601,1.134,2.503,0.003,-0.041,0.001,-0.0059999973,0.0017320508,-0.045999996,0.0017320508,0.13,0.00244949,0.146,0.0014142137,0.0030000024,0.0017320508,0.022000002,0.0017320508,-0.098,0.0014142137,0.0,0.0014142137,1.1340074381205354,0.11011973241111869,13.614679999999998,,588.15015,2.0
2M04073008+1900483,4953.318,14.569,2.416,0.026,-0.566,0.003,0.0069999695,0.009110434,-0.07200003,0.010344081,0.32999998,0.011045361,0.362,0.0036055513,0.055999994,0.009110434,0.025999963,0.009110434,-0.092999995,0.004242641,0.15699998,0.004242641,0.7317390099202478,0.1415867677905431,5.391865,,108.677284,2.0
2M08273147+1115136,4984.33,1.573,2.906,0.002,-0.064,0.001,-0.086,0.00244949,-0.13800001,0.00244949,0.284,0.00244949,0.135,0.0014142137,0.053000003,0.00244949,-0.07999999,0.00244949,0.19800001,0.0014142137,0.09900001,0.0014142137,-0.22699291319318277,0.10586850423998749,0.592935,,813.2118,2.0
2M04111561+2330003,4762.276,4.805,2.752,0.009,-0.395,0.001,0.08900002,0.0037416576,0.059000015,0.0037416576,0.073000014,0.004358899,0.238,0.0014142137,0.058,0.0037416576,0.122999996,0.0037416576,0.023000002,0.0014142137,-0.053000003,0.0014142137,0.7530965605145524,0.13459102266487435,5.663652,,219.68954,2.0
2M03573111+2240429,4932.799,3.626,2.769,0.006,-0.141,0.001,-0.030000001,0.003,-0.11399999,0.003,0.285,0.003,0.174,0.0014142137,0.018,0.003,0.011000007,0.003,0.112,0.0014142137,0.241,0.0014142137,0.09009644132768979,0.016096228802757295,1.230542,,315.2905,2.0
2M01122133+0948453,5120.108,15.562,2.568,0.025,-0.747,0.003,0.304,0.009110434,0.12799996,0.017720044,0.044999957,0.025179358,,,,,0.29899997,0.009110434,0.051,0.004242641,0.14999998,0.004242641,-0.5084338156246956,0.083907504199202,0.310146,,128.51917,2.0
2M13480723-1214065,4750.5,7.757,2.65,0.016,-0.514,0.002,0.116,0.0053851646,0.046000004,0.006,0.02000001,0.0067082043,0.291,0.0028284274,0.113000005,0.0053851646,0.178,0.0053851646,-0.047999978,0.0028284274,-0.023999989,0.0028284274,0.525557490356402,0.13181388500250016,3.353957,,116.17745,2.0
2M03474943+1454048,4859.363,5.278,2.454,0.01,-0.371,0.001,0.097,0.0037416576,-0.048999995,0.0037416576,0.25,0.004358899,0.297,0.0014142137,0.08199999,0.0037416576,0.025000006,0.0037416576,-0.11400002,0.0014142137,0.166,0.0014142137,0.36335659230270995,0.1356162655020929,2.308642,,219.34654,2.0
2M08273147+1115136,4984.33,1.573,2.906,0.002,-0.064,0.001,-0.086,0.00244949,-0.13800001,0.00244949,0.284,0.00244949,0.135,0.0014142137,0.053000003,0.00244949,-0.07999999,0.00244949,0.19800001,0.0014142137,0.09900001,0.0014142137,-0.141626445582638,0.12666531256156022,0.7217279999999999,,813.2118,2.0
2M10354716+0106392,4846.183,5.456,2.553,0.011,-0.435,0.002,0.221,0.0041231057,0.120000005,0.0046904157,0.14899999,0.0046904157,0.36900002,0.0022360682,0.146,0.0041231057,0.299,0.0041231057,-0.38700002,0.0028284274,0.053000003,0.0028284274,-0.03496536744389329,0.10811409380200232,0.922645,,195.93648,2.0
2M22214866-1112390,4636.557,1.113,2.563,0.002,0.027,0.001,-0.0030000005,0.0017320508,-0.037,0.0017320508,0.25599998,0.0017320508,0.212,0.0014142137,-0.026,0.0017320508,-0.016,0.0017320508,-0.183,0.0014142137,0.148,0.0014142137,0.25260354328360807,0.09113517388984223,1.788972,,598.927,2.0
2M04401332+2659422,4991.817,7.65,3.064,0.011,-0.082,0.002,-0.008000001,0.0041231057,-0.175,0.0046904157,0.324,0.0046904157,0.238,0.0022360682,0.064,0.0041231057,0.037,0.0041231057,-0.352,0.0028284274,-0.097,0.0028284274,0.939999556234937,0.003400357283317463,8.709627000000001,,173.77061,2.0
2M04150422+1318502,4552.129,3.425,2.513,0.009,-0.447,0.001,0.242,0.0033166248,0.327,0.0033166248,0.346,0.0037416576,0.371,0.0014142137,0.14699998,0.0033166248,0.25800002,0.0033166248,-0.26900002,0.0014142137,-0.24899998,0.0014142137,0.9171533624796798,0.1411821010590999,8.263297,,170.59016,2.0
2M04143148+2414404,5024.518,1.801,2.926,0.003,-0.03,0.001,-0.042999998,0.00244949,-0.16,0.00244949,0.373,0.00244949,0.206,0.0014142137,0.035,0.00244949,-0.060999997,0.00244949,0.093,0.0014142137,0.159,0.0014142137,-0.03140078816449372,0.08887371681641523,0.930249,,700.82056,2.0
2M08391923+1555073,4786.627,3.232,2.657,0.006,-0.201,0.001,0.004000008,0.00244949,0.004000008,0.00244949,0.172,0.003,0.22500001,0.0014142137,0.0,0.00244949,0.047000006,0.00244949,-0.024999991,0.0014142137,-0.19,0.0014142137,1.218997963702715,0.06697976802735764,16.557622,,282.42578,2.0
2M22255546-0434541,4747.653,2.326,2.596,0.004,-0.097,0.001,0.0069999993,0.0017320508,-0.085999995,0.0017320508,0.23900001,0.00244949,0.26,0.0014142137,0.027000003,0.0017320508,0.044000003,0.0017320508,-0.162,0.0014142137,0.122,0.0014142137,0.38685410351317817,0.10784777425851229,2.436992,,373.52487,2.0
2M13182146-1414281,4913.806,4.512,2.391,0.009,-0.575,0.001,0.092999995,0.003,-0.004000008,0.0037416576,0.24399999,0.004582576,0.243,0.0014142137,0.06099999,0.003,0.262,0.003,-0.34100002,0.0022360682,-0.026000023,0.0014142137,0.7751760819923222,0.12422836716192377,5.959037,,304.43326,2.0
2M00514245+0614526,4778.517,3.112,2.595,0.006,-0.168,0.001,0.03199999,0.00244949,-0.036,0.00244949,0.224,0.003,0.251,0.0014142137,0.058,0.00244949,0.085,0.00244949,-0.643,0.0014142137,0.166,0.0014142137,0.7341556684957752,0.06778874631960206,5.421952,,294.51135,2.0
2M00453141+0253275,4645.587,4.356,2.534,0.009,-0.109,0.001,0.124,0.0033166248,0.08,0.0033166248,0.13,0.0037416576,,,,,0.138,0.0033166248,-0.169,0.0014142137,-0.18599999,0.0014142137,1.0508594581824404,0.12021895656068043,11.242411,,156.46648,2.0
2M00453141+0253275,4645.587,4.356,2.534,0.009,-0.109,0.001,0.124,0.0033166248,0.08,0.0033166248,0.13,0.0037416576,,,,,0.138,0.0033166248,-0.169,0.0014142137,-0.18599999,0.0014142137,1.0508594581824404,0.12021895656068043,11.242411,,156.46648,2.0
2M23143249-0108253,4729.249,5.025,2.54,0.011,-0.432,0.002,0.26500002,0.0041231057,0.17300001,0.0041231057,0.09400001,0.0046904157,0.289,0.0022360682,0.21200001,0.0041231057,0.634,0.0041231057,0.044,0.0022360682,-0.684,0.0028284274,1.2582750200983452,0.03359746847638846,18.124875,,183.05661,2.0
2M22174647-1312064,4875.74,4.723,2.545,0.009,-0.427,0.001,0.051,0.003,-0.013000011,0.0037416576,0.162,0.0037416576,0.333,0.0014142137,0.023999989,0.003,0.109,0.003,-0.28900003,0.0014142137,0.18599999,0.0014142137,0.05644402620780975,0.14969053142788366,1.138791,,252.14548,2.0
2M04031108+2245273,4884.289,6.244,2.659,0.011,-0.267,0.001,0.034999996,0.0037416576,-0.095,0.004358899,0.255,0.004358899,0.301,0.0014142137,0.041999996,0.0037416576,0.11399999,0.0037416576,0.18399999,0.0014142137,0.21399999,0.0014142137,0.4967336180800444,0.046681236396538886,3.138583,,178.8427,2.0
2M00532944+0918390,4800.813,1.883,2.607,0.004,,,,,,,,,,,,,,,,,,,0.686040895782524,0.0633206935169757,4.853342,,542.3156,2.0
2M17214814-2429415,4535.238,1.098,2.608,0.003,0.116,0.001,-0.020999998,0.0017320508,-0.127,0.0017320508,0.49300003,0.0017320508,0.13000001,0.0014142137,-0.0069999993,0.0017320508,-0.038999997,0.0017320508,-0.073,0.0014142137,0.462,0.0014142137,1.2322845547143235,0.060892048708406026,17.072006,,435.717,2.0
2M08412739+1857313,4848.374,8.918,2.659,0.017,-0.158,0.002,0.026000008,0.0061644143,0.07700001,0.0057445625,0.08200001,0.0061644143,0.2,0.0028284274,-0.025999993,0.0061644143,0.311,0.0061644143,0.124000005,0.0028284274,-1.383,0.0036055513,0.7440681090495246,0.09612692929357831,5.547127,,107.6183,2.0
2M08441178+1943323,4573.693,1.708,2.477,0.004,0.007,0.001,-0.005,0.0017320508,-0.02,0.0017320508,0.144,0.0017320508,0.157,0.0014142137,-0.017,0.0017320508,0.02,0.0017320508,-0.176,0.0014142137,-0.091,0.0014142137,1.154001250963694,0.11305663995692561,14.256117,,347.15155,2.0
2M23152378-0743262,4746.902,4.739,2.504,0.01,-0.335,0.001,0.07800001,0.0037416576,0.081,0.0037416576,0.06800002,0.0037416576,0.29700002,0.0014142137,0.043000013,0.0037416576,0.158,0.0037416576,-0.229,0.0014142137,0.09200001,0.0014142137,0.0077665486728930935,0.14125286777647744,1.018044,,194.66048,2.0
2M23402872-0333453,4704.456,4.555,2.498,0.01,-0.305,0.001,0.23300001,0.0037416576,0.08400001,0.0037416576,0.136,0.004358899,0.39200002,0.0014142137,0.13700001,0.0037416576,0.261,0.0037416576,-0.34899998,0.0022360682,-0.021999985,0.0014142137,0.9273700550286434,0.13930105489892267,8.459994,,171.99353,2.0
2M22015248-1128287,4945.958,4.639,2.444,0.009,-0.393,0.001,0.16600001,0.003,0.14200002,0.0037416576,0.122999996,0.0037416576,0.19000001,0.0014142137,-0.009000003,0.003,0.178,0.003,-0.403,0.0014142137,0.14600001,0.0014142137,-0.2864649377033454,0.10059900204248035,0.517053,,236.4202,2.0
2M16104631-2520485,4898.229,5.023,2.463,0.011,-0.493,0.001,0.12200001,0.003,0.050000012,0.0037416576,0.19299999,0.0037416576,0.29000002,0.0014142137,0.08000001,0.003,0.17699999,0.003,0.004000008,0.0014142137,0.286,0.0014142137,-0.44869153677252344,0.06745046630642987,0.355884,,241.61838,2.0
2M16104631-2520485,4898.229,5.023,2.463,0.011,-0.493,0.001,0.12200001,0.003,0.050000012,0.0037416576,0.19299999,0.0037416576,0.29000002,0.0014142137,0.08000001,0.003,0.17699999,0.003,0.004000008,0.0014142137,0.286,0.0014142137,-0.44869153677252344,0.06745046630642987,0.355884,,241.61838,2.0
2M22303772-1619376,4850.278,5.99,2.56,0.012,-0.499,0.002,0.297,0.0041231057,0.199,0.0053851646,0.025000006,0.0053851646,0.388,0.0028284274,0.15900001,0.0041231057,0.372,0.0046904157,-0.59400004,0.0028284274,0.22500002,0.0028284274,0.8438310317610465,0.14324023116393791,6.979608,,185.02711,2.0
2M23025061-0452242,5241.681,12.753,2.028,0.021,-1.311,0.003,0.24699998,0.0083666,0.17400002,0.02204541,-0.003000021,0.13916177,0.21399999,0.004242641,0.204,0.0083666,0.32199997,0.00781025,-0.90699995,0.005830952,-0.083000064,0.004242641,0.2507914335961584,0.11993820340751082,1.781523,,211.84644,2.0
2M22201991-0834440,4951.416,4.435,2.514,0.008,-0.618,0.002,0.20299998,0.0041231057,0.08199996,0.0057445625,0.14299998,0.0066332496,0.35599998,0.0022360682,0.11199999,0.0041231057,0.39699996,0.0041231057,-0.15400004,0.0028284274,0.32499996,0.0022360682,1.2428388479679369,0.04067638420077562,17.491975,,330.48682,2.0
2M04063711+1940490,4729.768,6.195,2.551,0.012,-0.319,0.001,0.067,0.004242641,0.09400001,0.004242641,0.412,0.004582576,0.23500001,0.0014142137,0.05400002,0.004242641,0.029000014,0.004242641,0.989,0.0014142137,0.073,0.0014142137,0.5540084444249961,0.1265757501956751,3.581034,,137.0325,2.0
2M14023153-0932379,4904.11,6.735,2.404,0.013,-0.417,0.002,0.278,0.00489898,0.17,0.0053851646,0.13999999,0.006,0.315,0.0022360682,0.088,0.00489898,0.39499998,0.00489898,-1.006,0.0028284274,0.102,0.0028284274,0.2702494525134118,0.13573892205217358,1.863157,,138.46747,2.0
2M09044877+1336542,4836.302,4.456,2.668,0.008,-0.149,0.001,0.0,0.003,-0.16899998,0.003,0.297,0.003,0.192,0.0014142137,0.030000001,0.003,-0.058,0.003,0.052,0.0014142137,0.164,0.0014142137,0.46718603562585304,0.08430624254571047,2.9321490000000003,,237.2295,2.0
2M13284002-0245208,4944.644,4.801,2.518,0.009,-0.773,0.002,0.304,0.0041231057,0.030000031,0.0066332496,0.298,0.0075498344,0.476,0.0022360682,0.171,0.0041231057,0.481,0.0041231057,-0.26600003,0.0028284274,-0.24100006,0.0028284274,0.7510194507231162,0.13614190539030538,5.636629,,312.74222,2.0
2M13284002-0245208,4944.644,4.801,2.518,0.009,-0.773,0.002,0.304,0.0041231057,0.030000031,0.0066332496,0.298,0.0075498344,0.476,0.0022360682,0.171,0.0041231057,0.481,0.0041231057,-0.26600003,0.0028284274,-0.24100006,0.0028284274,0.7510194507231162,0.13614190539030538,5.636629,,312.74222,2.0
2M13305609-1142235,4859.097,10.921,2.555,0.021,-0.507,0.003,0.24700004,0.00781025,0.09100002,0.009,0.10700002,0.010440307,0.448,0.0036055513,0.11800003,0.00781025,0.29300004,0.00781025,-0.49499995,0.004242641,0.20700002,0.004242641,-0.35448439684415756,0.12140195616283517,0.4420949999999999,,103.32487,2.0
2M13524090-1648452,4666.722,7.278,2.655,0.017,-0.471,0.003,0.329,0.0065574385,0.16099998,0.0076811453,0.05699998,0.009110434,0.403,0.0036055513,0.218,0.0065574385,0.362,0.0065574385,-0.318,0.004242641,0.023999989,0.004242641,0.536562861242908,0.13197986649321783,3.440035,,109.2235,2.0
2M08384696+1458089,4834.805,9.307,2.399,0.019,-0.546,0.002,0.20199999,0.0067082043,0.136,0.007348469,0.11500001,0.008062257,0.433,0.0028284274,0.048999995,0.0067082043,0.329,0.0067082043,-0.25,0.0036055513,-0.24000001,0.0036055513,-0.09954274410544911,0.14932643088380693,0.795165,,121.55827,2.0
2M00484781+0557552,4734.613,1.745,2.549,0.004,-0.224,0.001,0.016000003,0.0017320508,-0.049999982,0.00244949,0.149,0.00244949,0.29900002,0.0014142137,-0.06299999,0.0017320508,0.017000005,0.0017320508,-0.12399998,0.0014142137,-0.88699996,0.0014142137,0.4581814112249001,0.12026290722070783,2.87198,,502.4071,2.0
2M18544463-2134580,4486.493,4.117,2.705,0.009,0.206,0.002,-0.010000005,0.0045825755,0.078999996,0.0045825755,0.12599999,0.00489898,0.095999986,0.0028284274,-0.026999995,0.0045825755,-0.009000003,0.0045825755,0.017000005,0.0028284274,0.21200001,0.0028284274,0.9660739775148108,0.1081420170206152,9.248557,,114.7894,2.0
2M13172879-1215179,4520.709,1.153,2.554,0.003,0.09,0.001,-0.003000006,0.0017320508,0.025999993,0.0017320508,0.11,0.0017320508,0.156,0.0014142137,-0.014000006,0.0017320508,0.0069999993,0.0017320508,-0.08800001,0.0014142137,0.234,0.0014142137,1.2173976821313428,0.06837400510587674,16.496723,,413.9539,2.0
2M08311525+2201456,4925.284,11.295,2.613,0.021,-0.395,0.002,0.072,0.0067082043,-0.119999975,0.007348469,0.245,0.008062257,0.333,0.0028284274,0.066000015,0.0067082043,0.116,0.0067082043,-0.08699998,0.0028284274,0.14600001,0.0028284274,0.31024540772699616,0.0412585625239016,2.042892,,112.428566,2.0
2M03372640+1720406,4894.653,9.849,2.591,0.018,-0.408,0.002,0.023000002,0.0061644143,-0.033000022,0.0067082043,0.15,0.007348469,0.24999999,0.0028284274,0.07099998,0.0061644143,-0.024000019,0.0061644143,-0.22000003,0.0028284274,0.17099999,0.0028284274,0.8949041223154872,0.11318760550400783,7.850623,,133.10928,2.0
2M17211040-2349583,5035.902,2.088,3.002,0.003,0.007,0.001,-0.128,0.00244949,-0.222,0.00244949,0.396,0.00244949,,,0.05,0.00244949,-0.148,0.00244949,0.174,0.0014142137,0.433,0.0014142137,0.04039384454490978,0.03923823515257218,1.097473,,669.22266,2.0
2M22182661-0512455,4508.374,2.304,2.554,0.008,-0.438,0.001,0.28899997,0.003,0.127,0.003,0.097,0.0037416576,0.434,0.0014142137,0.21,0.00244949,0.30299997,0.003,-0.75600004,0.0022360682,0.076000005,0.0014142137,0.977251064484141,0.14593409957658554,9.489669,,214.311,2.0
2M03402433+1907310,4701.512,2.535,2.423,0.006,-0.409,0.001,0.26500002,0.003,0.13300002,0.003,0.10500002,0.0037416576,0.43400002,0.0014142137,0.113000005,0.00244949,0.34100002,0.003,-0.279,0.0014142137,-0.04699999,0.0014142137,1.258526803692906,0.037019709389704565,18.135386,,325.60962,2.0
2M03565780+2455599,5164.548,8.031,2.429,0.013,-0.431,0.001,0.26,0.0037416576,-0.03400001,0.00591608,0.456,0.0050990195,0.184,0.0014142137,-0.05400002,0.004358899,0.144,0.004358899,-0.552,0.0022360682,0.16,0.0014142137,1.2851476639337065,0.009852303135657083,19.281804,,185.37943,2.0
2M17214954-2435493,4596.453,3.394,2.644,0.007,0.162,0.001,-0.025999993,0.00244949,-0.018999994,0.00244949,0.286,0.00244949,0.187,0.0014142137,0.010000005,0.00244949,-0.025999993,0.00244949,-0.39200002,0.0014142137,0.40100002,0.0014142137,0.1422605353640855,0.08786057415523704,1.3875879999999998,,170.8851,2.0
2M17025929-2134290,4700.762,8.057,2.45,0.019,-0.382,0.002,0.245,0.0061644143,0.14,0.0061644143,0.14,0.007348469,0.398,0.0028284274,0.156,0.0061644143,0.32,0.0061644143,-0.561,0.0036055513,-0.02700001,0.0028284274,1.2595071785560361,0.03733115679330348,18.176371,,101.87757,2.0
2M16500933-1849243,4850.322,1.356,2.878,0.002,0.086,0.001,-0.076000005,0.0017320508,-0.153,0.0017320508,0.359,0.00244949,0.169,0.0014142137,-0.024000004,0.0017320508,-0.064,0.0017320508,0.044999994,0.0014142137,0.271,0.0014142137,-0.2734357838377553,0.10909855599823352,0.5328,,717.0671,2.0
2M01032882+0918043,4911.481,7.714,2.693,0.014,-0.261,0.002,0.02700001,0.00489898,-0.06299999,0.0053851646,0.17300001,0.006,0.19800001,0.0028284274,0.043000013,0.00489898,0.002000004,0.00489898,0.25,0.0028284274,0.048000008,0.0028284274,0.290096299069155,0.0765247347515705,1.950277,,156.09111,2.0
2M04492087+2401553,5034.915,8.197,2.932,0.012,-0.163,0.001,-0.061000004,0.004582576,-0.18100001,0.0050990195,0.363,0.0050990195,0.107,0.0014142137,0.057000004,0.004582576,-0.001000002,0.004582576,0.139,0.0014142137,0.002000004,0.0014142137,-0.019130722292492876,0.08660850578254976,0.956906,,178.48273,2.0
2M23264685-0848585,4806.846,2.041,2.648,0.004,-0.227,0.001,0.027999997,0.0017320508,-0.039000005,0.00244949,0.24599999,0.00244949,0.27899998,0.0014142137,0.032000005,0.0017320508,0.034999996,0.0017320508,-0.05700001,0.0014142137,0.174,0.0014142137,0.6632737690584327,0.06140314088591635,4.605468,,495.29398,2.0
2M08392853+1436049,4833.625,2.457,2.621,0.005,-0.284,0.001,0.033000022,0.00244949,-0.0119999945,0.00244949,0.20700002,0.00244949,0.266,0.0014142137,0.02000001,0.00244949,0.066000015,0.00244949,-0.17999998,0.0014142137,-0.09199998,0.0014142137,0.785701745059975,0.10776705770761075,6.105226,,418.51636,2.0
